,date,scheduled_flights,tracked_flights,code,name,lon,lat
5883,2020-05-05,34,14,YXL,Sioux Lookout Airport,-91.905197,50.11388
5884,2020-05-06,19,5,YXL,Sioux Lookout Airport,-91.905197,50.11388
5885,2020-05-07,27,10,YXL,Sioux Lookout Airport,-91.905197,50.11388
5886,2020-05-08,26,8,YXL,Sioux Lookout Airport,-91.905197,50.11388
5887,2020-05-09,34,7,YXL,Sioux Lookout Airport,-91.905197,50.11388
5888,2020-05-10,27,5,YXL,Sioux Lookout Airport,-91.905197,50.11388
5889,2020-05-11,39,8,YXL,Sioux Lookout Airport,-91.905197,50.11388
5890,2020-05-12,50,10,YXL,Sioux Lookout Airport,-91.905197,50.11388
5891,2020-05-13,50,12,YXL,Sioux Lookout Airport,-91.905197,50.11388
5892,2020-05-14,43,6,YXL,Sioux Lookout Airport,-91.905197,50.11388
5893,2020-05-15,53,14,YXL,Sioux Lookout Airport,-91.905197,50.11388
5894,2020-05-16,32,7,YXL,Sioux Lookout Airport,-91.905197,50.11388
5895,2020-05-17,29,7,YXL,Sioux Lookout Airport,-91.905197,50.11388
5896,2020-05-18,42,10,YXL,Sioux Lookout Airport,-91.905197,50.11388
5897,2020-05-19,54,13,YXL,Sioux Lookout Airport,-91.905197,50.11388
5898,2020-05-20,53,17,YXL,Sioux Lookout Airport,-91.905197,50.11388
5899,2020-05-21,46,10,YXL,Sioux Lookout Airport,-91.905197,50.11388
5900,2020-05-22,53,14,YXL,Sioux Lookout Airport,-91.905197,50.11388
5901,2020-05-23,30,4,YXL,Sioux Lookout Airport,-91.905197,50.11388
5902,2020-05-24,27,6,YXL,Sioux Lookout Airport,-91.905197,50.11388
5903,2020-05-25,33,9,YXL,Sioux Lookout Airport,-91.905197,50.11388
5904,2020-05-26,45,16,YXL,Sioux Lookout Airport,-91.905197,50.11388
5905,2020-05-27,35,11,YXL,Sioux Lookout Airport,-91.905197,50.11388
5906,2020-05-28,32,8,YXL,Sioux Lookout Airport,-91.905197,50.11388
5907,2020-05-29,45,17,YXL,Sioux Lookout Airport,-91.905197,50.11388
5908,2020-05-30,25,5,YXL,Sioux Lookout Airport,-91.905197,50.11388
5909,2020-05-31,12,7,YXL,Sioux Lookout Airport,-91.905197,50.11388
5910,2020-05-02,2,1,YZH,Slave Lake Airport,-114.777,55.293049
5911,2020-05-03,0,0,YZH,Slave Lake Airport,-114.777,55.293049
5912,2020-05-04,2,1,YZH,Slave Lake Airport,-114.777,55.293049
5913,2020-05-05,3,1,YZH,Slave Lake Airport,-114.777,55.293049
5914,2020-05-06,4,2,YZH,Slave Lake Airport,-114.777,55.293049
5915,2020-05-07,0,0,YZH,Slave Lake Airport,-114.777,55.293049
5916,2020-05-08,7,3,YZH,Slave Lake Airport,-114.777,55.293049
5917,2020-05-09,3,2,YZH,Slave Lake Airport,-114.777,55.293049
5918,2020-05-10,4,2,YZH,Slave Lake Airport,-114.777,55.293049
5919,2020-05-11,3,2,YZH,Slave Lake Airport,-114.777,55.293049
5920,2020-05-12,4,1,YZH,Slave Lake Airport,-114.777,55.293049
5921,2020-05-13,2,2,YZH,Slave Lake Airport,-114.777,55.293049
5922,2020-05-14,1,1,YZH,Slave Lake Airport,-114.777,55.293049
5923,2020-05-15,9,4,YZH,Slave Lake Airport,-114.777,55.293049
5924,2020-05-16,1,1,YZH,Slave Lake Airport,-114.777,55.293049
5925,2020-05-17,6,3,YZH,Slave Lake Airport,-114.777,55.293049
5926,2020-05-18,0,0,YZH,Slave Lake Airport,-114.777,55.293049
5927,2020-05-19,2,0,YZH,Slave Lake Airport,-114.777,55.293049
5928,2020-05-20,5,2,YZH,Slave Lake Airport,-114.777,55.293049
5929,2020-05-21,4,3,YZH,Slave Lake Airport,-114.777,55.293049
5930,2020-05-22,2,1,YZH,Slave Lake Airport,-114.777,55.293049
5931,2020-05-23,0,0,YZH,Slave Lake Airport,-114.777,55.293049
5932,2020-05-24,4,0,YZH,Slave Lake Airport,-114.777,55.293049
5933,2020-05-25,3,2,YZH,Slave Lake Airport,-114.777,55.293049
5934,2020-05-26,3,3,YZH,Slave Lake Airport,-114.777,55.293049
5935,2020-05-27,3,3,YZH,Slave Lake Airport,-114.777,55.293049
5936,2020-05-28,2,2,YZH,Slave Lake Airport,-114.777,55.293049
5937,2020-05-29,0,0,YZH,Slave Lake Airport,-114.777,55.293049
5938,2020-05-30,2,1,YZH,Slave Lake Airport,-114.777,55.293049
5939,2020-05-31,0,0,YZH,Slave Lake Airport,-114.777,55.293049
5940,2020-05-02,0,0,YYD,Smithers Airport,-127.181999,54.824718
5941,2020-05-03,1,0,YYD,Smithers Airport,-127.181999,54.824718
5942,2020-05-04,0,0,YYD,Smithers Airport,-127.181999,54.824718
5943,2020-05-05,1,1,YYD,Smithers Airport,-127.181999,54.824718
5944,2020-05-06,0,0,YYD,Smithers Airport,-127.181999,54.824718
5945,2020-05-07,3,0,YYD,Smithers Airport,-127.181999,54.824718
5946,2020-05-08,2,1,YYD,Smithers Airport,-127.181999,54.824718
5947,2020-05-09,2,1,YYD,Smithers Airport,-127.181999,54.824718
5948,2020-05-10,1,0,YYD,Smithers Airport,-127.181999,54.824718
5949,2020-05-11,5,4,YYD,Smithers Airport,-127.181999,54.824718
5950,2020-05-12,7,6,YYD,Smithers Airport,-127.181999,54.824718
5951,2020-05-13,7,6,YYD,Smithers Airport,-127.181999,54.824718
5952,2020-05-14,6,4,YYD,Smithers Airport,-127.181999,54.824718
5953,2020-05-15,0,0,YYD,Smithers Airport,-127.181999,54.824718
5954,2020-05-16,0,0,YYD,Smithers Airport,-127.181999,54.824718
5955,2020-05-17,2,2,YYD,Smithers Airport,-127.181999,54.824718
5956,2020-05-18,0,0,YYD,Smithers Airport,-127.181999,54.824718
5957,2020-05-19,0,0,YYD,Smithers Airport,-127.181999,54.824718
5958,2020-05-20,1,1,YYD,Smithers Airport,-127.181999,54.824718
5959,2020-05-21,1,1,YYD,Smithers Airport,-127.181999,54.824718
5960,2020-05-22,1,1,YYD,Smithers Airport,-127.181999,54.824718
5961,2020-05-23,1,0,YYD,Smithers Airport,-127.181999,54.824718
5962,2020-05-24,1,1,YYD,Smithers Airport,-127.181999,54.824718
5963,2020-05-25,0,0,YYD,Smithers Airport,-127.181999,54.824718
5964,2020-05-26,3,1,YYD,Smithers Airport,-127.181999,54.824718
5965,2020-05-27,1,1,YYD,Smithers Airport,-127.181999,54.824718
5966,2020-05-28,1,0,YYD,Smithers Airport,-127.181999,54.824718
5967,2020-05-29,2,1,YYD,Smithers Airport,-127.181999,54.824718
5968,2020-05-30,1,1,YYD,Smithers Airport,-127.181999,54.824718
5969,2020-05-31,4,3,YYD,Smithers Airport,-127.181999,54.824718
5970,2020-05-02,0,0,YAY,St. Anthony Airport,-56.083,51.391941
5971,2020-05-03,0,0,YAY,St. Anthony Airport,-56.083,51.391941
5972,2020-05-04,3,1,YAY,St. Anthony Airport,-56.083,51.391941
5973,2020-05-05,2,2,YAY,St. Anthony Airport,-56.083,51.391941
5974,2020-05-06,1,1,YAY,St. Anthony Airport,-56.083,51.391941
5975,2020-05-07,1,1,YAY,St. Anthony Airport,-56.083,51.391941
5976,2020-05-08,3,2,YAY,St. Anthony Airport,-56.083,51.391941
5977,2020-05-09,1,1,YAY,St. Anthony Airport,-56.083,51.391941
5978,2020-05-10,0,0,YAY,St. Anthony Airport,-56.083,51.391941
5979,2020-05-11,3,2,YAY,St. Anthony Airport,-56.083,51.391941
5980,2020-05-12,0,0,YAY,St. Anthony Airport,-56.083,51.391941
5981,2020-05-13,2,1,YAY,St. Anthony Airport,-56.083,51.391941
5982,2020-05-14,3,3,YAY,St. Anthony Airport,-56.083,51.391941
5983,2020-05-15,3,2,YAY,St. Anthony Airport,-56.083,51.391941
5984,2020-05-16,0,0,YAY,St. Anthony Airport,-56.083,51.391941
5985,2020-05-17,0,0,YAY,St. Anthony Airport,-56.083,51.391941
5986,2020-05-18,3,2,YAY,St. Anthony Airport,-56.083,51.391941
5987,2020-05-19,1,0,YAY,St. Anthony Airport,-56.083,51.391941
5988,2020-05-20,1,1,YAY,St. Anthony Airport,-56.083,51.391941
5989,2020-05-21,3,2,YAY,St. Anthony Airport,-56.083,51.391941
5990,2020-05-22,2,2,YAY,St. Anthony Airport,-56.083,51.391941
5991,2020-05-23,1,1,YAY,St. Anthony Airport,-56.083,51.391941
5992,2020-05-24,2,2,YAY,St. Anthony Airport,-56.083,51.391941
5993,2020-05-25,2,1,YAY,St. Anthony Airport,-56.083,51.391941
5994,2020-05-26,2,0,YAY,St. Anthony Airport,-56.083,51.391941
5995,2020-05-27,3,3,YAY,St. Anthony Airport,-56.083,51.391941
5996,2020-05-28,4,1,YAY,St. Anthony Airport,-56.083,51.391941
5997,2020-05-29,2,1,YAY,St. Anthony Airport,-56.083,51.391941
5998,2020-05-30,0,0,YAY,St. Anthony Airport,-56.083,51.391941
5999,2020-05-31,2,2,YAY,St. Anthony Airport,-56.083,51.391941
6000,2020-05-02,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6001,2020-05-03,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6002,2020-05-04,1,1,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6003,2020-05-05,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6004,2020-05-06,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6005,2020-05-07,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6006,2020-05-08,1,1,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6007,2020-05-09,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6008,2020-05-10,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6009,2020-05-11,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6010,2020-05-12,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6011,2020-05-13,2,2,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6012,2020-05-14,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6013,2020-05-15,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6014,2020-05-16,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6015,2020-05-17,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6016,2020-05-18,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6017,2020-05-19,1,1,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6018,2020-05-20,1,1,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6019,2020-05-21,2,2,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6020,2020-05-22,2,2,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6021,2020-05-23,1,1,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6022,2020-05-24,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6023,2020-05-25,1,1,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6024,2020-05-26,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6025,2020-05-27,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6026,2020-05-28,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6027,2020-05-29,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6028,2020-05-30,0,0,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6029,2020-05-31,1,1,YCM,St. Catharines Niagara District Airport,-79.1717,43.1917
6030,2020-05-02,12,9,YYT,St. John's International Airport,-52.7519,47.61861
6031,2020-05-03,11,6,YYT,St. John's International Airport,-52.7519,47.61861
6032,2020-05-04,18,16,YYT,St. John's International Airport,-52.7519,47.61861
6033,2020-05-05,13,11,YYT,St. John's International Airport,-52.7519,47.61861
6034,2020-05-06,15,12,YYT,St. John's International Airport,-52.7519,47.61861
6035,2020-05-07,18,15,YYT,St. John's International Airport,-52.7519,47.61861
6036,2020-05-08,14,11,YYT,St. John's International Airport,-52.7519,47.61861
6037,2020-05-09,9,5,YYT,St. John's International Airport,-52.7519,47.61861
6038,2020-05-10,8,4,YYT,St. John's International Airport,-52.7519,47.61861
6039,2020-05-11,16,14,YYT,St. John's International Airport,-52.7519,47.61861
6040,2020-05-12,18,12,YYT,St. John's International Airport,-52.7519,47.61861
6041,2020-05-13,14,12,YYT,St. John's International Airport,-52.7519,47.61861
6042,2020-05-14,18,15,YYT,St. John's International Airport,-52.7519,47.61861
6043,2020-05-15,15,12,YYT,St. John's International Airport,-52.7519,47.61861
6044,2020-05-16,11,8,YYT,St. John's International Airport,-52.7519,47.61861
6045,2020-05-17,14,10,YYT,St. John's International Airport,-52.7519,47.61861
6046,2020-05-18,16,10,YYT,St. John's International Airport,-52.7519,47.61861
6047,2020-05-19,18,11,YYT,St. John's International Airport,-52.7519,47.61861
6048,2020-05-20,16,14,YYT,St. John's International Airport,-52.7519,47.61861
6049,2020-05-21,12,10,YYT,St. John's International Airport,-52.7519,47.61861
6050,2020-05-22,16,11,YYT,St. John's International Airport,-52.7519,47.61861
6051,2020-05-23,10,8,YYT,St. John's International Airport,-52.7519,47.61861
6052,2020-05-24,13,10,YYT,St. John's International Airport,-52.7519,47.61861
6053,2020-05-25,15,13,YYT,St. John's International Airport,-52.7519,47.61861
6054,2020-05-26,18,15,YYT,St. John's International Airport,-52.7519,47.61861
6055,2020-05-27,22,15,YYT,St. John's International Airport,-52.7519,47.61861
6056,2020-05-28,17,14,YYT,St. John's International Airport,-52.7519,47.61861
6057,2020-05-29,19,15,YYT,St. John's International Airport,-52.7519,47.61861
6058,2020-05-30,14,13,YYT,St. John's International Airport,-52.7519,47.61861
6059,2020-05-31,10,8,YYT,St. John's International Airport,-52.7519,47.61861
6060,2020-05-02,0,0,YST,St. Theresa Point Airport,-94.849998,53.84
6061,2020-05-03,0,0,YST,St. Theresa Point Airport,-94.849998,53.84
6062,2020-05-04,0,0,YST,St. Theresa Point Airport,-94.849998,53.84
6063,2020-05-05,1,1,YST,St. Theresa Point Airport,-94.849998,53.84
6064,2020-05-06,1,1,YST,St. Theresa Point Airport,-94.849998,53.84
6065,2020-05-07,0,0,YST,St. Theresa Point Airport,-94.849998,53.84
6066,2020-05-08,2,0,YST,St. Theresa Point Airport,-94.849998,53.84
6067,2020-05-09,3,0,YST,St. Theresa Point Airport,-94.849998,53.84
6068,2020-05-10,4,1,YST,St. Theresa Point Airport,-94.849998,53.84
6069,2020-05-11,7,3,YST,St. Theresa Point Airport,-94.849998,53.84
6070,2020-05-12,6,2,YST,St. Theresa Point Airport,-94.849998,53.84
6071,2020-05-13,6,1,YST,St. Theresa Point Airport,-94.849998,53.84
6072,2020-05-14,5,0,YST,St. Theresa Point Airport,-94.849998,53.84
6073,2020-05-15,5,0,YST,St. Theresa Point Airport,-94.849998,53.84
6074,2020-05-16,5,1,YST,St. Theresa Point Airport,-94.849998,53.84
6075,2020-05-17,2,0,YST,St. Theresa Point Airport,-94.849998,53.84
6076,2020-05-18,4,0,YST,St. Theresa Point Airport,-94.849998,53.84
6077,2020-05-19,4,0,YST,St. Theresa Point Airport,-94.849998,53.84
6078,2020-05-20,5,1,YST,St. Theresa Point Airport,-94.849998,53.84
6079,2020-05-21,5,1,YST,St. Theresa Point Airport,-94.849998,53.84
6080,2020-05-22,4,0,YST,St. Theresa Point Airport,-94.849998,53.84
6081,2020-05-23,5,2,YST,St. Theresa Point Airport,-94.849998,53.84
6082,2020-05-24,4,2,YST,St. Theresa Point Airport,-94.849998,53.84
6083,2020-05-25,4,0,YST,St. Theresa Point Airport,-94.849998,53.84
6084,2020-05-26,4,0,YST,St. Theresa Point Airport,-94.849998,53.84
6085,2020-05-27,4,0,YST,St. Theresa Point Airport,-94.849998,53.84
6086,2020-05-28,5,1,YST,St. Theresa Point Airport,-94.849998,53.84
6087,2020-05-29,5,1,YST,St. Theresa Point Airport,-94.849998,53.84
6088,2020-05-30,6,3,YST,St. Theresa Point Airport,-94.849998,53.84
6089,2020-05-31,4,2,YST,St. Theresa Point Airport,-94.849998,53.84
6090,2020-05-02,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6091,2020-05-03,1,1,YJT,Stephenville International Airport,-58.5499,48.544159
6092,2020-05-04,1,0,YJT,Stephenville International Airport,-58.5499,48.544159
6093,2020-05-05,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6094,2020-05-06,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6095,2020-05-07,3,3,YJT,Stephenville International Airport,-58.5499,48.544159
6096,2020-05-08,1,1,YJT,Stephenville International Airport,-58.5499,48.544159
6097,2020-05-09,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6098,2020-05-10,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6099,2020-05-11,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6100,2020-05-12,2,2,YJT,Stephenville International Airport,-58.5499,48.544159
6101,2020-05-13,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6102,2020-05-14,1,1,YJT,Stephenville International Airport,-58.5499,48.544159
6103,2020-05-15,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6104,2020-05-16,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6105,2020-05-17,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6106,2020-05-18,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6107,2020-05-19,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6108,2020-05-20,1,1,YJT,Stephenville International Airport,-58.5499,48.544159
6109,2020-05-21,2,2,YJT,Stephenville International Airport,-58.5499,48.544159
6110,2020-05-22,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6111,2020-05-23,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6112,2020-05-24,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6113,2020-05-25,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6114,2020-05-26,1,1,YJT,Stephenville International Airport,-58.5499,48.544159
6115,2020-05-27,4,2,YJT,Stephenville International Airport,-58.5499,48.544159
6116,2020-05-28,2,2,YJT,Stephenville International Airport,-58.5499,48.544159
6117,2020-05-29,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6118,2020-05-30,0,0,YJT,Stephenville International Airport,-58.5499,48.544159
6119,2020-05-31,2,2,YJT,Stephenville International Airport,-58.5499,48.544159
6120,2020-05-02,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6121,2020-05-03,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6122,2020-05-04,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6123,2020-05-05,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6124,2020-05-06,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6125,2020-05-07,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6126,2020-05-08,1,1,YSF,Stony Rapids Airport,-105.841003,59.25
6127,2020-05-09,2,1,YSF,Stony Rapids Airport,-105.841003,59.25
6128,2020-05-10,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6129,2020-05-11,6,1,YSF,Stony Rapids Airport,-105.841003,59.25
6130,2020-05-12,3,0,YSF,Stony Rapids Airport,-105.841003,59.25
6131,2020-05-13,6,0,YSF,Stony Rapids Airport,-105.841003,59.25
6132,2020-05-14,3,0,YSF,Stony Rapids Airport,-105.841003,59.25
6133,2020-05-15,6,0,YSF,Stony Rapids Airport,-105.841003,59.25
6134,2020-05-16,1,0,YSF,Stony Rapids Airport,-105.841003,59.25
6135,2020-05-17,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6136,2020-05-18,6,0,YSF,Stony Rapids Airport,-105.841003,59.25
6137,2020-05-19,3,0,YSF,Stony Rapids Airport,-105.841003,59.25
6138,2020-05-20,6,0,YSF,Stony Rapids Airport,-105.841003,59.25
6139,2020-05-21,3,0,YSF,Stony Rapids Airport,-105.841003,59.25
6140,2020-05-22,5,0,YSF,Stony Rapids Airport,-105.841003,59.25
6141,2020-05-23,2,1,YSF,Stony Rapids Airport,-105.841003,59.25
6142,2020-05-24,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6143,2020-05-25,4,1,YSF,Stony Rapids Airport,-105.841003,59.25
6144,2020-05-26,2,1,YSF,Stony Rapids Airport,-105.841003,59.25
6145,2020-05-27,4,1,YSF,Stony Rapids Airport,-105.841003,59.25
6146,2020-05-28,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6147,2020-05-29,2,1,YSF,Stony Rapids Airport,-105.841003,59.25
6148,2020-05-30,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6149,2020-05-31,0,0,YSF,Stony Rapids Airport,-105.841003,59.25
6150,2020-05-02,3,2,YSB,Sudbury Airport,-80.798798,46.625
6151,2020-05-03,6,6,YSB,Sudbury Airport,-80.798798,46.625
6152,2020-05-04,9,7,YSB,Sudbury Airport,-80.798798,46.625
6153,2020-05-05,12,10,YSB,Sudbury Airport,-80.798798,46.625
6154,2020-05-06,14,12,YSB,Sudbury Airport,-80.798798,46.625
6155,2020-05-07,11,9,YSB,Sudbury Airport,-80.798798,46.625
6156,2020-05-08,9,7,YSB,Sudbury Airport,-80.798798,46.625
6157,2020-05-09,2,2,YSB,Sudbury Airport,-80.798798,46.625
6158,2020-05-10,4,4,YSB,Sudbury Airport,-80.798798,46.625
6159,2020-05-11,8,8,YSB,Sudbury Airport,-80.798798,46.625
6160,2020-05-12,15,14,YSB,Sudbury Airport,-80.798798,46.625
6161,2020-05-13,16,14,YSB,Sudbury Airport,-80.798798,46.625
6162,2020-05-14,11,10,YSB,Sudbury Airport,-80.798798,46.625
6163,2020-05-15,12,10,YSB,Sudbury Airport,-80.798798,46.625
6164,2020-05-16,7,7,YSB,Sudbury Airport,-80.798798,46.625
6165,2020-05-17,3,3,YSB,Sudbury Airport,-80.798798,46.625
6166,2020-05-18,6,2,YSB,Sudbury Airport,-80.798798,46.625
6167,2020-05-19,9,9,YSB,Sudbury Airport,-80.798798,46.625
6168,2020-05-20,13,11,YSB,Sudbury Airport,-80.798798,46.625
6169,2020-05-21,10,8,YSB,Sudbury Airport,-80.798798,46.625
6170,2020-05-22,12,9,YSB,Sudbury Airport,-80.798798,46.625
6171,2020-05-23,7,7,YSB,Sudbury Airport,-80.798798,46.625
6172,2020-05-24,6,5,YSB,Sudbury Airport,-80.798798,46.625
6173,2020-05-25,14,10,YSB,Sudbury Airport,-80.798798,46.625
6174,2020-05-26,11,10,YSB,Sudbury Airport,-80.798798,46.625
6175,2020-05-27,14,12,YSB,Sudbury Airport,-80.798798,46.625
6176,2020-05-28,13,12,YSB,Sudbury Airport,-80.798798,46.625
6177,2020-05-29,11,8,YSB,Sudbury Airport,-80.798798,46.625
6178,2020-05-30,3,2,YSB,Sudbury Airport,-80.798798,46.625
6179,2020-05-31,4,4,YSB,Sudbury Airport,-80.798798,46.625
6180,2020-05-02,1,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6181,2020-05-03,1,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6182,2020-05-04,2,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6183,2020-05-05,2,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6184,2020-05-06,3,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6185,2020-05-07,2,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6186,2020-05-08,3,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6187,2020-05-09,4,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6188,2020-05-10,3,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6189,2020-05-11,5,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6190,2020-05-12,4,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6191,2020-05-13,5,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6192,2020-05-14,6,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6193,2020-05-15,6,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6194,2020-05-16,3,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6195,2020-05-17,3,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6196,2020-05-18,4,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6197,2020-05-19,4,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6198,2020-05-20,7,2,SUR,Summer Beaver Airport,-88.547501,52.715279
6199,2020-05-21,5,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6200,2020-05-22,5,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6201,2020-05-23,3,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6202,2020-05-24,3,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6203,2020-05-25,4,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6204,2020-05-26,4,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6205,2020-05-27,4,2,SUR,Summer Beaver Airport,-88.547501,52.715279
6206,2020-05-28,4,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6207,2020-05-29,4,1,SUR,Summer Beaver Airport,-88.547501,52.715279
6208,2020-05-30,2,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6209,2020-05-31,0,0,SUR,Summer Beaver Airport,-88.547501,52.715279
6210,2020-05-02,1,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6211,2020-05-03,0,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6212,2020-05-04,1,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6213,2020-05-05,0,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6214,2020-05-06,2,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6215,2020-05-07,0,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6216,2020-05-08,1,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6217,2020-05-09,2,2,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6218,2020-05-10,0,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6219,2020-05-11,2,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6220,2020-05-12,2,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6221,2020-05-13,2,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6222,2020-05-14,3,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6223,2020-05-15,3,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6224,2020-05-16,0,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6225,2020-05-17,0,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6226,2020-05-18,1,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6227,2020-05-19,1,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6228,2020-05-20,0,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6229,2020-05-21,0,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6230,2020-05-22,1,1,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6231,2020-05-23,0,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
6232,2020-05-24,1,0,YQY,Sydney J.A. Douglas McCurdy Airport,-60.047699,46.161381
